Plot ID,Elevation_MASL,Latitude,Longitude,Slope..Degrees.,Temp,Ppt,Eto,WB,Aspect,Crown_cover....,Forest_Types,Scientific_me,Family,Height_cm,Cover.
193,520,26.849019,90.606233,36,22.37,3677.25,979.23,2526.22,90,60,Sub-tropical forest (100-500),Lactuca dissecta,Compositae,20,2
194,611,26.851145,90.603119,20,21.88,4050.12,968.3,2880.75,90,60,Warm broad leaved forest (500-1500),Lactuca dissecta,Compositae,20,2
195,655,26.852205,90.599982,28,21.64,3837.18,963.03,2696.93,0,60,Warm broad leaved forest (500-1500),Perilla frutescens,Labiatae,10,5
196,718,26.854184,90.596642,20,21.3,4014.62,955.57,2871.59,90,60,Warm broad leaved forest (500-1500),Eleusine indica,Gramineae,30,4
196,718,26.854184,90.596642,20,21.3,4014.62,955.57,2871.59,90,60,Warm broad leaved forest (500-1500),Elatostema sessile,Urticaceae,20,10
197,821,26.85552,90.594784,25,20.74,3873.34,942.98,2753.47,45,50,Warm broad leaved forest (500-1500),Elatostema sessile,Urticaceae,20,10
199,1312,27.085488,90.318041,3,18.51,2388.76,930.15,2598.19,135,40,Warm broad leaved forest (500-1500),Setaria palmifolia,Gramineae,3,2
199,1312,27.085488,90.318041,3,18.51,2388.76,930.15,2598.19,135,40,Warm broad leaved forest (500-1500),Raphanus raphanistrum,Cruciferae,7,4
199,1312,27.085488,90.318041,3,18.51,2388.76,930.15,2598.19,135,40,Warm broad leaved forest (500-1500),Ranunculus hispidus,Ranunculaceae,3,1
199,1312,27.085488,90.318041,3,18.51,2388.76,930.15,2598.19,135,40,Warm broad leaved forest (500-1500),Setaria megaphylla,Gramineae,18,3
200,1716,27.087666,90.366042,17,16.3,2099.72,880.11,2254.43,135,80,Cool broadleaved forest (1500-3000),Piper peduloides,Piperaceae,4,1
201,1160,27.060063,90.325592,2,19.3,2572.42,943.78,2701.4,180,60,Warm broad leaved forest (500-1500),Desmodium triflorum,Leguminosae,12,4
201,1086,27.052492,90.367512,23,19.69,2202.63,951.43,2238.98,225,70,Warm broad leaved forest (500-1500),Desmodium triflorum,Leguminosae,12,4
203,1086,27.063318,90.39539,7,19.71,2433.94,953.72,2557.59,45,75,Warm broad leaved forest (500-1500),Pouzolzia sanguinea,Urticaceae,11,7
203,1086,27.063318,90.39539,7,19.71,2433.94,953.72,2557.59,45,75,Warm broad leaved forest (500-1500),Pouzolzia hirta,Urticaceae,10,1
204,1101,27.064294,90.439079,2,19.63,2516.62,952.05,2653.82,90,45,Warm broad leaved forest (500-1500),Ophiopogon japonicus,Convallariaceae,5,1
206,1343,27.058988,90.460721,15,18.29,2291.52,920.68,2366.83,135,60,Warm broad leaved forest (500-1500),Ophiopogon japonicus,Convallariaceae,5,1
207,1656,27.019355,90.393969,16,16.49,2561.5,873.19,2486.36,0,50,Cool broadleaved forest (1500-3000),Axonopus compressus,Gramineae,15,1
207,1656,27.019355,90.393969,16,16.49,2561.5,873.19,2486.36,0,50,Cool broadleaved forest (1500-3000),Axonopus compressus,Gramineae,9,1
208,726,27.018304,90.540456,20,21.59,2454.16,989.21,2367.21,315,40,Warm broad leaved forest (500-1500),Axonopus compressus,Gramineae,9,1
209,1353,27.001734,90.562104,10,18.12,2779.49,907.34,2630.42,225,40,Warm broad leaved forest (500-1500),Arisaema utile,Araceae,30,4
209,1353,27.001734,90.562104,10,18.12,2779.49,907.34,2630.42,225,40,Warm broad leaved forest (500-1500),Agerati Adenophora,Compositae,15,20
210,1003,27.009519,90.582475,27,20.05,2370.54,952.73,2220.1,135,60,Cool broadleaved forest (1500-3000),Maranta arundicea,Urticaceae,24,25
210,1003,27.009519,90.582475,27,20.05,2370.54,952.73,2220.1,135,60,Cool broadleaved forest (1500-3000),Marrubium vulgare,Urticaceae,27,40
211,1639,26.943504,90.459066,20,16.43,3092.75,859.3,2617.21,315,70,Cool broadleaved forest (1500-3000),Ardisia creta,Myrsiceae,60,5
211,1639,26.943504,90.459066,20,16.43,3092.75,859.3,2617.21,315,70,Cool broadleaved forest (1500-3000),Persicaria nepalensis,Polygoceae,60,2
211,1639,26.943504,90.459066,20,16.43,3092.75,859.3,2617.21,315,70,Cool broadleaved forest (1500-3000),Cyathula prostrata,Amaranthaceae,90,5
212,1217,26.944349,90.48686,35,18.75,2753.67,912.23,2272.87,45,40,Warm broad leaved forest (500-1500),Cyathula prostrata,Amaranthaceae,90,5
213,316,26.929423,90.507003,15,23.66,3328.74,1021.7,2778.71,90,40,Sub-tropical forest (100-500),Cyathula prostrata,Amaranthaceae,90,5
214,401,26.907853,90.435609,4,23.15,3838.29,1006.52,3116.66,180,10,Sub-tropical forest (100-500),Cyathula prostrata,Amaranthaceae,90,5
215,675,26.923849,90.484312,30,21.68,3050.45,975.65,2459.39,45,60,Sub-tropical forest (100-500),Cyathula prostrata,Amaranthaceae,90,5
216,526,26.925611,90.552159,18,22.5,3285.2,994.65,2706.18,0,25,Warm broad leaved forest (500-1500),Ageratum houstonianum,Compositae,10,5
216,526,26.925611,90.552159,18,22.5,3285.2,994.65,2706.18,0,25,Warm broad leaved forest (500-1500),Arisaema flavum,Araceae,18,2
216,526,26.925611,90.552159,18,22.5,3285.2,994.65,2706.18,0,25,Warm broad leaved forest (500-1500),Alocasia flemingia,Araceae,10,2
216,526,26.925611,90.552159,18,22.5,3285.2,994.65,2706.18,0,25,Warm broad leaved forest (500-1500),Solanum nigrum,Solaceae,50,2
217,510,26.885289,90.185671,1,22.5,4250.56,988.13,3331.62,135,4,Warm broad leaved forest (500-1500),Impatiens exilis,Balsamiceae,4,1
217,510,26.885289,90.185671,1,22.5,4250.56,988.13,3331.62,135,4,Warm broad leaved forest (500-1500),Impatiens radiata,Balsamiceae,5,2
217,510,26.885289,90.185671,1,22.5,4250.56,988.13,3331.62,135,4,Warm broad leaved forest (500-1500),Impatiens radiata,Balsamiceae,10,1
217,510,26.885289,90.185671,1,22.5,4250.56,988.13,3331.62,135,4,Warm broad leaved forest (500-1500),Impatiens exilis,Balsamiceae,15,2
218,1270,26.88151,90.606473,22,18.33,3641.51,892.34,2728.79,315,70,Warm broad leaved forest (500-1500),Impatiens exilis,Balsamiceae,15,2
219,341,26.843629,90.182723,30,23.34,4016.57,1000.47,2811.89,90,35,Sub-tropical forest (100-500),Dichrocephala integrifolia,Compositae,10,2
219,341,26.843629,90.182723,30,23.34,4016.57,1000.47,2811.89,90,35,Sub-tropical forest (100-500),Dichrocephala integrifolia,Compositae,9,5
219,341,26.843629,90.182723,30,23.34,4016.57,1000.47,2811.89,90,35,Sub-tropical forest (100-500),Cynodon dactylon,Gramineae,6,5
219,341,26.843629,90.182723,30,23.34,4016.57,1000.47,2811.89,90,35,Sub-tropical forest (100-500),Pellionia radicans,Convallariaceae,6,1
220,922,26.856713,90.592185,30,20.19,3736.53,930.6,2636.07,225,60,Warm broad leaved forest (500-1500),Pellionia radicans,Convallariaceae,6,1
220,922,26.856713,90.592185,30,20.19,3736.53,930.6,2636.07,225,61,Warm broad leaved forest (500-1500),Dischidia nummularia,Asclepiadaceae,12,1
