Plot ID,Elevation_MASL,Latitude,Longitude,Slope..Degrees.,Temp,Ppt,Eto,WB,Aspect,Forest_Types,Scientific_me,Family,Crown_cover....,Count,Cover_percentage,Height_m,Status
90,734,27.014614,90.532258,32,21.54,2249.62,987.44,2110.15,315,Warm broad leaved forest (500-1500),Citrus spp.,Rutaceae,40,0,45,0.8,Live
91,723,27.019702,90.541347,42,21.61,2028.16,989.88,1865.33,270,Warm broad leaved forest (500-1500),Artemisia vulgaris,Asteraceae.,45,0,50,1.5,Live
91,723,27.019702,90.541347,42,21.61,2028.16,989.88,1865.33,270,Warm broad leaved forest (500-1500),Melastoma malabathricum,Gentiaceae,45,12,0,2,Live
91,723,27.019702,90.541347,42,21.61,2028.16,989.88,1865.33,270,Warm broad leaved forest (500-1500),Maesa chisia,Myrsiceae,45,5,0,4,Live
91,723,27.019702,90.541347,42,21.61,2028.16,989.88,1865.33,270,Warm broad leaved forest (500-1500),Combretum alfredii,Combretaceae,45,5,0,2,Live
91,723,27.019702,90.541347,42,21.61,2028.16,989.88,1865.33,270,Warm broad leaved forest (500-1500),Debregeasia longifolia,Urticaceae,45,0,10,7,Live
91,723,27.019702,90.541347,42,21.61,2028.16,989.88,1865.33,270,Warm broad leaved forest (500-1500),Vibernum spp,Scrophulariaceae,45,0,15,1,Live
91,723,27.019702,90.541347,42,21.61,2028.16,989.88,1865.33,270,Warm broad leaved forest (500-1500),Hedychium deceptum,Zingiberaceae,45,5,0,4,Live
92,761,27.019997,90.545508,29,21.4,2266.11,985.2,2156.38,315,Warm broad leaved forest (500-1500),Goniothalamus sesquipedalis,Asclepiadaceae,70,0,20,3,Live
92,761,27.019997,90.545508,29,21.4,2266.11,985.2,2156.38,315,Warm broad leaved forest (500-1500),Pseudostachyum polymorphum,Gramineae,70,0,21,2,Live
92,761,27.019997,90.545508,29,21.4,2266.11,985.2,2156.38,315,Warm broad leaved forest (500-1500),Measa Indica,Scrophulariaceae,70,5,0,5,Live
92,761,27.019997,90.545508,29,21.4,2266.11,985.2,2156.38,315,Warm broad leaved forest (500-1500),Piper mullesua,Piperaceae,70,5,0,1,Live
93,750,27.020317,90.549593,32,21.46,2206.24,986.64,2086.46,0,Warm broad leaved forest (500-1500),Hedychium deceptum,Zingiberaceae,50,5,0,2,Live
93,750,27.020317,90.549593,32,21.46,2206.24,986.64,2086.46,0,Warm broad leaved forest (500-1500),Piper mullesua,Piperaceae,50,0,30,1.5,Live
94,855,27.017196,90.559462,52,20.88,1864.12,972.86,1639.87,45,Warm broad leaved forest (500-1500),Hedychium deceptum,Zingiberaceae,50,10,0,1,Live
94,855,27.017196,90.559462,52,20.88,1864.12,972.86,1639.87,45,Warm broad leaved forest (500-1500),Taberemonta divaricata,Apocyceae,50,5,0,3,Live
94,855,27.017196,90.559462,52,20.88,1864.12,972.86,1639.87,45,Warm broad leaved forest (500-1500),Piper pedicilatum,Piperaceae,50,0,20,0.9,Live
95,911,27.01715,90.56438,30,20.57,2262.63,965.85,2134.91,315,Cool broadleaved forest (1500-3000),Libistonia rotundifolia,Caprifoliaceae,40,2,0,5,Live
95,911,27.01715,90.56438,30,20.57,2262.63,965.85,2134.91,315,Cool broadleaved forest (1500-3000),Taberemonta divaricata,Apocyceae,40,5,0,2.5,Live
95,911,27.01715,90.56438,30,20.57,2262.63,965.85,2134.91,315,Cool broadleaved forest (1500-3000),Daphne bhoula,Thymelaeaceae,40,5,0,2,Live
95,911,27.01715,90.56438,30,20.57,2262.63,965.85,2134.91,315,Cool broadleaved forest (1500-3000),Oreocnide rubescens,Urticaceae,40,0,15,1,Live
95,911,27.01715,90.56438,30,20.57,2262.63,965.85,2134.91,315,Cool broadleaved forest (1500-3000),Rhus acumita,Commeliceae,40,5,0,5,Live
95,911,27.01715,90.56438,30,20.57,2262.63,965.85,2134.91,315,Cool broadleaved forest (1500-3000),Maesa chisia,Myrsiceae,40,5,0,2.5,Live
95,911,27.01715,90.56438,30,20.57,2262.63,965.85,2134.91,315,Cool broadleaved forest (1500-3000),Plectocomia himalaya,Arecaceae(Palmae),40,0,45,4,Live
96,971,27.015343,90.570674,32,20.24,2235.87,957.96,2092.68,315,Cool broadleaved forest (1500-3000),Melastoma malabathricum,Gentiaceae,35,1,0,3,Live
96,971,27.015343,90.570674,32,20.24,2235.87,957.96,2092.68,315,Cool broadleaved forest (1500-3000),Hedychium deceptum,Zingiberaceae,35,4,0,4,Live
96,971,27.015343,90.570674,32,20.24,2235.87,957.96,2092.68,315,Cool broadleaved forest (1500-3000),Ficus spp,Moraceae,35,1,0,5,Live
96,971,27.015343,90.570674,32,20.24,2235.87,957.96,2092.68,315,Cool broadleaved forest (1500-3000),Koenigia mollis,Polygoceae,35,5,0,2,Live
96,971,27.015343,90.570674,32,20.24,2235.87,957.96,2092.68,315,Cool broadleaved forest (1500-3000),Phrynium pubinerve,Marantaceae,35,0,20,0.4,Live
96,971,27.015343,90.570674,32,20.24,2235.87,957.96,2092.68,315,Cool broadleaved forest (1500-3000),Citrus spp.,Rutaceae,35,0,10,2.5,Live
97,916,27.013436,90.57428,35,20.54,2191.84,964.44,2030.6,0,Warm broad leaved forest (500-1500),Oxyspora paniculata,Melastomataceae,45,5,0,1.2,Live
97,916,27.013436,90.57428,35,20.54,2191.84,964.44,2030.6,0,Warm broad leaved forest (500-1500),Oxyspora paniculata,Melastomataceae,45,0,45,0.6,Live
97,916,27.013436,90.57428,35,20.54,2191.84,964.44,2030.6,0,Warm broad leaved forest (500-1500),Hedychium deceptum,Zingiberaceae,45,0,40,1.5,Live
98,942,27.010322,90.577664,45,20.39,2028.59,960.53,1813.09,0,Warm broad leaved forest (500-1500),Maesa chisia,Myrsiceae,50,8,0,2,Live
98,942,27.010322,90.577664,45,20.39,2028.59,960.53,1813.09,0,Warm broad leaved forest (500-1500),Boehmeria macrophylla,Urticaceae,50,5,0,2.5,Live
98,942,27.010322,90.577664,45,20.39,2028.59,960.53,1813.09,0,Warm broad leaved forest (500-1500),Piper pedicilatum,Piperaceae,50,0,60,1.5,Live
98,942,27.010322,90.577664,45,20.39,2028.59,960.53,1813.09,0,Warm broad leaved forest (500-1500),Hedychium deceptum,Zingiberaceae,50,5,0,1.3,Live
99,1297,27.00145,90.55615,17,18.43,2637.49,914.28,2475.74,270,Warm broad leaved forest (500-1500),Sarcoclamys pulcherrima,Urticaceae,45,0,50,0,Live
99,1297,27.00145,90.55615,17,18.43,2637.49,914.28,2475.74,270,Warm broad leaved forest (500-1500),Strobilanthes capitata,Acanthaceae,45,0,20,1.5,Live
99,1297,27.00145,90.55615,17,18.43,2637.49,914.28,2475.74,270,Warm broad leaved forest (500-1500),Hedychium spicatum,Zingiberaceae,45,0,60,1.5,Live
99,1297,27.00145,90.55615,17,18.43,2637.49,914.28,2475.74,270,Warm broad leaved forest (500-1500),Maesa chisia,Myrsiceae,45,0,25,4,Live
99,1297,27.00145,90.55615,17,18.43,2637.49,914.28,2475.74,270,Warm broad leaved forest (500-1500),Piper pedicilatum,Piperaceae,45,0,5,1.3,Live
100,1735,27.023697,90.619164,29,16.07,2224.01,864.23,2108.3,135,Cool broadleaved forest (1500-3000),Measa Indica,Scrophulariaceae,75,6,25,6,Live
100,1735,27.023697,90.619164,29,16.07,2224.01,864.23,2108.3,135,Cool broadleaved forest (1500-3000),Maesa chisia,Myrsiceae,75,8,0,5,Live
100,1735,27.023697,90.619164,29,16.07,2224.01,864.23,2108.3,135,Cool broadleaved forest (1500-3000),Plectocomia himalaya,Arecaceae(Palmae),75,2,0,5,Live
100,1735,27.023697,90.619164,29,16.07,2224.01,864.23,2108.3,135,Cool broadleaved forest (1500-3000),Saurauia armata,Actinidiaceae,75,0,65,8,Live
101,1964,27.018803,90.614084,25,14.81,2335.57,834.57,2212.61,135,Cool broadleaved forest (1500-3000),Hydrangea febrifuga,Hydrangeaceae,75,2,3,25,Live
101,1964,27.018803,90.614084,25,14.81,2335.57,834.57,2212.61,135,Cool broadleaved forest (1500-3000),Measa Indica,Scrophulariaceae,75,2,25,6,Live
101,1964,27.018803,90.614084,25,14.81,2335.57,834.57,2212.61,135,Cool broadleaved forest (1500-3000),Jusminum dispermum,Cupressaceae,75,8,38,2,Live
101,1964,27.018803,90.614084,25,14.81,2335.57,834.57,2212.61,135,Cool broadleaved forest (1500-3000),Plectocomia himalaya,Arecaceae(Palmae),75,8,25,5,Live
101,1964,27.018803,90.614084,25,14.81,2335.57,834.57,2212.61,135,Cool broadleaved forest (1500-3000),Plectocomia himalaya,Arecaceae(Palmae),75,3,25,3,Live
101,1964,27.018803,90.614084,25,14.81,2335.57,834.57,2212.61,135,Cool broadleaved forest (1500-3000),Artemisia vulgaris,Asteraceae.,75,5,25,3,Live
102,1540,27.0121,90.611801,25,17.12,2384.04,886.15,2240.55,180,Cool broadleaved forest (1500-3000),Plectocomia himalaya,Arecaceae(Palmae),60,0,45,3,Live
102,1540,27.0121,90.611801,25,17.12,2384.04,886.15,2240.55,180,Cool broadleaved forest (1500-3000),Strobilanthes capitata,Acanthaceae,60,0,35,2,Live
102,1540,27.0121,90.611801,25,17.12,2384.04,886.15,2240.55,180,Cool broadleaved forest (1500-3000),Artemisia vulgaris,Asteraceae.,60,0,32,1.5,Live
102,1540,27.0121,90.611801,25,17.12,2384.04,886.15,2240.55,180,Cool broadleaved forest (1500-3000),Pandanus furcatus,Pandaceae,60,4,0,2,Live
102,1540,27.0121,90.611801,25,17.12,2384.04,886.15,2240.55,180,Cool broadleaved forest (1500-3000),Plectocomia himalaya,Arecaceae(Palmae),60,6,0,5,Live
103,1495,27.015498,90.604808,29,17.37,2284.11,892.5,2142.14,315,Cool broadleaved forest (1500-3000),Measa Indica,Scrophulariaceae,60,2,0,3,Live
103,1495,27.015498,90.604808,29,17.37,2284.11,892.5,2142.14,315,Cool broadleaved forest (1500-3000),Koenigia mollis,Polygoceae,60,0,25,0.7,Live
103,1495,27.015498,90.604808,29,17.37,2284.11,892.5,2142.14,315,Cool broadleaved forest (1500-3000),Plectocomia himalaya,Arecaceae(Palmae),60,0,40,2,Live
103,1495,27.015498,90.604808,29,17.37,2284.11,892.5,2142.14,315,Cool broadleaved forest (1500-3000),Plectocomia himalaya,Arecaceae(Palmae),60,5,0,2,Live
103,1495,27.015498,90.604808,29,17.37,2284.11,892.5,2142.14,315,Cool broadleaved forest (1500-3000),Strobilanthes capitata,Acanthaceae,60,0,45,2,Live
104,1426,27.001931,90.599303,30,17.72,2363.66,898.26,2165.31,270,Cool broadleaved forest (1500-3000),Benkara fasciculata,Commeliceae,70,15,25,2,Live
104,1426,27.001931,90.599303,30,17.72,2363.66,898.26,2165.31,270,Cool broadleaved forest (1500-3000),Elsholtzia fruticosa,Labiatae,70,0,45,3,Live
104,1426,27.001931,90.599303,30,17.72,2363.66,898.26,2165.31,270,Cool broadleaved forest (1500-3000),Taberemonta divaricata,Apocyceae,70,5,55,3,Live
105,1426,27.001931,90.599303,30,17.72,2363.66,898.26,2165.31,270,Cool broadleaved forest (1500-3000),Rubus ellipticus,Rosaceae,70,1,35,2,Live
105,1426,27.001931,90.599303,30,17.72,2363.66,898.26,2165.31,270,Cool broadleaved forest (1500-3000),Plectocomia himalaya,Arecaceae(Palmae),70,0,50,2,Live
105,1426,27.001931,90.599303,30,17.72,2363.66,898.26,2165.31,270,Cool broadleaved forest (1500-3000),Citrus spp.,Rutaceae,70,7,25,2,Live
105,1426,27.001931,90.599303,30,17.72,2363.66,898.26,2165.31,270,Cool broadleaved forest (1500-3000),Maesa chisia,Myrsiceae,70,6,0,5,Live
106,1161,27.006491,90.591801,38,19.18,2180.16,932.35,1976.04,225,Cool broadleaved forest (1500-3000),Maesa chisia,Myrsiceae,50,5,0,4,Live
107,1034,27.008741,90.588421,22,19.88,2473.28,948.7,2333.31,315,Cool broadleaved forest (1500-3000),Strobilanthes capitata,Acanthaceae,40,0,45,2,Live
107,1034,27.008741,90.588421,22,19.88,2473.28,948.7,2333.31,315,Cool broadleaved forest (1500-3000),Boehmeria cylindrica,Urticaceae,40,7,0,2,Live
108,1023,27.01138,90.583954,30,19.95,2298.85,950.63,2145.65,225,Cool broadleaved forest (1500-3000),Maesa chisia,Myrsiceae,40,12,0,5,Live
108,1023,27.01138,90.583954,30,19.95,2298.85,950.63,2145.65,225,Cool broadleaved forest (1500-3000),Plectocomia himalaya,Arecaceae(Palmae),40,0,45,3,Live
108,1023,27.01138,90.583954,30,19.95,2298.85,950.63,2145.65,225,Cool broadleaved forest (1500-3000),Strobilanthes capitata,Acanthaceae,40,0,20,1,Live
108,1023,27.01138,90.583954,30,19.95,2298.85,950.63,2145.65,225,Cool broadleaved forest (1500-3000),Piper pedicilatum,Piperaceae,40,0,20,1,Live
108,1023,27.01138,90.583954,30,19.95,2298.85,950.63,2145.65,225,Cool broadleaved forest (1500-3000),Lepisanthes senegalensis,Sapindaceae,40,2,0,2,Live
108,1023,27.01138,90.583954,30,19.95,2298.85,950.63,2145.65,225,Cool broadleaved forest (1500-3000),Amblyanthopsis bhotanica,Primulaceae,40,2,1,3,Live
108,1117,27.05395,90.322111,1,19.52,2635.88,947.86,2745.1,90,Warm broad leaved forest (500-1500),Phrynium pubinerve,Marantaceae,70,0,0,3,Live
108,1280,27.044571,90.313469,25,18.61,2228.43,925.51,2232.88,0,Warm broad leaved forest (500-1500),Phrynium pubinerve,Marantaceae,65,0,0,3,Live
109,1035,26.938002,90.421289,30,19.73,2934.02,933.64,2428.78,315,Warm broad leaved forest (500-1500),Phrynium pubinerve,Marantaceae,45,0,30,0.7,Live
109,1035,26.938002,90.421289,30,19.73,2934.02,933.64,2428.78,315,Warm broad leaved forest (500-1500),Lepisanthes senegalensis,Sapindaceae,45,2,0,3,Live
109,1035,26.938002,90.421289,30,19.73,2934.02,933.64,2428.78,315,Warm broad leaved forest (500-1500),Xanthozylum bungeanum,Compositae,45,6,0,2,Live
109,1035,26.938002,90.421289,30,19.73,2934.02,933.64,2428.78,315,Warm broad leaved forest (500-1500),Taberemonta divaricata,Apocyceae,45,3,0,4,Live
109,1035,26.938002,90.421289,30,19.73,2934.02,933.64,2428.78,315,Warm broad leaved forest (500-1500),Calamus erectus,Arecaceae (Palmae),45,1,0,2,Live
110,1122,26.9408,90.423796,32,19.26,2864.82,923.35,2372.7,315,Warm broad leaved forest (500-1500),Piper mullesua,Piperaceae,50,0,10,2,Live
110,1122,26.9408,90.423796,32,19.26,2864.82,923.35,2372.7,315,Warm broad leaved forest (500-1500),Boehmeria macrophylla,Urticaceae,50,3,0,1,Live
110,1122,26.9408,90.423796,32,19.26,2864.82,923.35,2372.7,315,Warm broad leaved forest (500-1500),Debregeasia wallichia,Urticaceae,50,5,0,2,Live
110,1122,26.9408,90.423796,32,19.26,2864.82,923.35,2372.7,315,Warm broad leaved forest (500-1500),Piptanthus nepalensis,Leguminosae,50,5,0,2,Live
111,1251,26.94327,90.426215,45,18.56,2571.53,907.75,2068.5,315,Warm broad leaved forest (500-1500),Thysanolae latifolia,Gesneriaceae,30,0,5,1,Live
111,1251,26.94327,90.426215,45,18.56,2571.53,907.75,2068.5,315,Warm broad leaved forest (500-1500),Strobilanthes exsertia,Acanthaceae,30,0,40,1,Live
111,1251,26.94327,90.426215,45,18.56,2571.53,907.75,2068.5,315,Warm broad leaved forest (500-1500),Piptanthus nepalensis,Leguminosae,30,1,0,2,Live
111,1251,26.94327,90.426215,45,18.56,2571.53,907.75,2068.5,315,Warm broad leaved forest (500-1500),Xanthozylum bungeanum,Compositae,30,2,0,1,Live
111,1251,26.94327,90.426215,45,18.56,2571.53,907.75,2068.5,315,Warm broad leaved forest (500-1500),Taberemonta divaricata,Apocyceae,30,2,0,3,Live
111,1251,26.94327,90.426215,45,18.56,2571.53,907.75,2068.5,315,Warm broad leaved forest (500-1500),Maesa chisia,Myrsiceae,30,2,0,2,Live
111,1251,26.94327,90.426215,45,18.56,2571.53,907.75,2068.5,315,Warm broad leaved forest (500-1500),Phrynium pubinerve,Marantaceae,30,0,5,1,Live
112,1259,26.945234,90.431609,20,18.52,3083.88,907.16,2625.48,135,Warm broad leaved forest (500-1500),Piper mullesua,Piperaceae,60,0,10,1,Live
113,1434,26.948452,90.434213,20,17.57,3053.43,885.97,2612.01,315,Warm broad leaved forest (500-1500),Oreocnide rubescens,Urticaceae,60,3,0,3,Live
113,1434,26.948452,90.434213,20,17.57,3053.43,885.97,2612.01,315,Warm broad leaved forest (500-1500),Debregeasia longifolia,Urticaceae,60,3,0,2,Live
113,1434,26.948452,90.434213,20,17.57,3053.43,885.97,2612.01,315,Warm broad leaved forest (500-1500),Pandanus furcatus,Pandaceae,60,3,0,2,Live
113,1434,26.948452,90.434213,20,17.57,3053.43,885.97,2612.01,315,Warm broad leaved forest (500-1500),Amblyanthopsis bhotanica,Primulaceae,60,3,0,2,Live
114,1470,26.947789,90.44284,15,17.37,3168.85,881.33,2723.95,0,Warm broad leaved forest (500-1500),Rhaphidophora decursiva,Araceae,70,3,0,2,Live
114,1470,26.947789,90.44284,15,17.37,3168.85,881.33,2723.95,0,Warm broad leaved forest (500-1500),Daphne bhoula,Thymelaeaceae,70,2,0,2,Live
114,1470,26.947789,90.44284,15,17.37,3168.85,881.33,2723.95,0,Warm broad leaved forest (500-1500),Hydrangea febrifuga,Hydrangeaceae,70,3,0,2,Live
114,1470,26.947789,90.44284,15,17.37,3168.85,881.33,2723.95,0,Warm broad leaved forest (500-1500),Measa Indica,Scrophulariaceae,70,6,0,4,Live
115,1493,26.945033,90.448376,25,17.24,2971.3,877.87,2504.68,180,Warm broad leaved forest (500-1500),Benkara fasciculata,Commeliceae,80,3,0,3,Live
115,1493,26.945033,90.448376,25,17.24,2971.3,877.87,2504.68,180,Warm broad leaved forest (500-1500),Measa Indica,Scrophulariaceae,80,3,0,2,Live
115,1493,26.945033,90.448376,25,17.24,2971.3,877.87,2504.68,180,Warm broad leaved forest (500-1500),Rhaphidophora decursiva,Araceae,80,0,10,5,Live
116,1471,26.944426,90.45351,22,17.36,3041.34,880.49,2573.14,225,Warm broad leaved forest (500-1500),Citrus spp.,Rutaceae,90,0,20,1,Live
116,1471,26.944426,90.45351,22,17.36,3041.34,880.49,2573.14,225,Warm broad leaved forest (500-1500),Measa Indica,Scrophulariaceae,90,5,0,3,Live
116,1471,26.944426,90.45351,22,17.36,3041.34,880.49,2573.14,225,Warm broad leaved forest (500-1500),Hydrangea febrifuga,Hydrangeaceae,90,2,0,5,Live
117,1605,26.943589,90.45644,24,16.62,3004.31,863.57,2527.82,225,Cool broadleaved forest (1500-3000),Chimonobambusa callosa,Gramineae,60,0,90,3,Live
117,1605,26.943589,90.45644,24,16.62,3004.31,863.57,2527.82,225,Cool broadleaved forest (1500-3000),Capparis bodinieri,Capparaceae,60,3,0,2,Live
117,1605,26.943589,90.45644,24,16.62,3004.31,863.57,2527.82,225,Cool broadleaved forest (1500-3000),Artemisia vulgaris,Asteraceae.,60,0,3,0.5,Live
118,1130,26.932497,90.475301,35,19.2,2863,920.6,2315.31,90,Warm broad leaved forest (500-1500),Maesa chisia,Myrsiceae,60,4,0,2,Live
118,1130,26.932497,90.475301,35,19.2,2863,920.6,2315.31,90,Warm broad leaved forest (500-1500),Piper mullesua,Piperaceae,60,0,20,0.5,Live
119,1220,26.931449,90.471673,17,18.71,3272.45,909.13,2725.3,45,Warm broad leaved forest (500-1500),Piptanthus nepalensis,Leguminosae,40,0,2,0.2,Live
119,1220,26.931449,90.471673,17,18.71,3272.45,909.13,2725.3,45,Warm broad leaved forest (500-1500),Measa Indica,Scrophulariaceae,40,3,0,2,Live
119,1220,26.931449,90.471673,17,18.71,3272.45,909.13,2725.3,45,Warm broad leaved forest (500-1500),Buddleja davidii,Buddlejaceae,40,0,20,0.8,Live
119,1220,26.931449,90.471673,17,18.71,3272.45,909.13,2725.3,45,Warm broad leaved forest (500-1500),Eriobotrya dubia,Rosaceae,40,4,0,3,Live
119,1220,26.931449,90.471673,17,18.71,3272.45,909.13,2725.3,45,Warm broad leaved forest (500-1500),Calamus flagellum,Arecaceae (Palmae),40,2,0,1.5,Live
119,1220,26.931449,90.471673,17,18.71,3272.45,909.13,2725.3,45,Warm broad leaved forest (500-1500),Calamus erectus,Arecaceae (Palmae),40,2,0,1,Live
119,1220,26.931449,90.471673,17,18.71,3272.45,909.13,2725.3,45,Warm broad leaved forest (500-1500),Murraya paniculata,Rutaceae,40,2,0,0.9,Live
119,1220,26.931449,90.471673,17,18.71,3272.45,909.13,2725.3,45,Warm broad leaved forest (500-1500),Elsholtzia fruticosa,Labiatae,40,3,0,0.5,Live
119,1220,26.931449,90.471673,17,18.71,3272.45,909.13,2725.3,45,Warm broad leaved forest (500-1500),Debregeasia wallichia,Urticaceae,40,0,20,0.5,Live
120,1358,26.936029,90.468649,35,17.96,2832.52,892.85,2302.94,90,Warm broad leaved forest (500-1500),Benkara fasciculata,Commeliceae,40,2,0,1,Live
120,1358,26.936029,90.468649,35,17.96,2832.52,892.85,2302.94,90,Warm broad leaved forest (500-1500),Chimonobambusa callosa,Gramineae,40,3,0,0.5,Live
120,1358,26.936029,90.468649,35,17.96,2832.52,892.85,2302.94,90,Warm broad leaved forest (500-1500),Citrus spp.,Rutaceae,40,0,10,0.6,Live
120,1358,26.936029,90.468649,35,17.96,2832.52,892.85,2302.94,90,Warm broad leaved forest (500-1500),Piptanthus nepalensis,Leguminosae,40,0,2,2,Live
120,1358,26.936029,90.468649,35,17.96,2832.52,892.85,2302.94,90,Warm broad leaved forest (500-1500),Sarcoclamys pulcherrima,Urticaceae,40,1,0,2,Live
120,1358,26.936029,90.468649,35,17.96,2832.52,892.85,2302.94,90,Warm broad leaved forest (500-1500),Rhaphidophora decursiva,Araceae,40,0,50,0.4,Live
120,1358,26.936029,90.468649,35,17.96,2832.52,892.85,2302.94,90,Warm broad leaved forest (500-1500),Murraya paniculata,Rutaceae,40,1,0,3,Live
120,1358,26.936029,90.468649,35,17.96,2832.52,892.85,2302.94,90,Warm broad leaved forest (500-1500),Strobilanthes exsertia,Acanthaceae,40,0,30,1.2,Live
121,1591,26.939053,90.467407,10,16.69,3360.27,864.36,2855.45,45,Cool broadleaved forest (1500-3000),Artemisia vulgaris,Asteraceae.,60,2,0,1.5,Live
121,1591,26.939053,90.467407,10,16.69,3360.27,864.36,2855.45,45,Cool broadleaved forest (1500-3000),Calamus acanthospathus,Arecaceae (Palmae),60,0,5,1,Live
121,1591,26.939053,90.467407,10,16.69,3360.27,864.36,2855.45,45,Cool broadleaved forest (1500-3000),Daphne bhoula,Thymelaeaceae,60,3,0,2,Live
121,1591,26.939053,90.467407,10,16.69,3360.27,864.36,2855.45,45,Cool broadleaved forest (1500-3000),Strobilanthes exsertia,Acanthaceae,60,0,5,1,Live
121,1591,26.939053,90.467407,10,16.69,3360.27,864.36,2855.45,45,Cool broadleaved forest (1500-3000),Ficus spp,Moraceae,60,2,0,1,Live
121,1591,26.939053,90.467407,10,16.69,3360.27,864.36,2855.45,45,Cool broadleaved forest (1500-3000),Chimonobambusa callosa,Gramineae,60,0,10,0,Live
122,1293,26.940831,90.473934,45,18.32,2580.85,901.98,2060.97,0,Warm broad leaved forest (500-1500),Chimonobambusa callosa,Gramineae,30,2,0,1,Live
122,1293,26.940831,90.473934,45,18.32,2580.85,901.98,2060.97,0,Warm broad leaved forest (500-1500),Rhaphidophora decursiva,Araceae,30,0,20,0.4,Live
122,1293,26.940831,90.473934,45,18.32,2580.85,901.98,2060.97,0,Warm broad leaved forest (500-1500),Osteodes paniculata,Umbelliferae,30,3,0,0.5,Live
122,1293,26.940831,90.473934,45,18.32,2580.85,901.98,2060.97,0,Warm broad leaved forest (500-1500),Trema micrantha,Umbelliferae,30,0,2,1,Live
122,1293,26.940831,90.473934,45,18.32,2580.85,901.98,2060.97,0,Warm broad leaved forest (500-1500),Citrus spp.,Rutaceae,30,5,0,0.5,Live
123,1163,26.940903,90.478324,33,19.04,2828.7,918.25,2332.4,0,Warm broad leaved forest (500-1500),Capparis bodinieri,Capparaceae,40,1,0,3,Live
123,1163,26.940903,90.478324,33,19.04,2828.7,918.25,2332.4,0,Warm broad leaved forest (500-1500),Strobilanthes exsertia,Acanthaceae,40,0,20,0.4,Live
123,1163,26.940903,90.478324,33,19.04,2828.7,918.25,2332.4,0,Warm broad leaved forest (500-1500),Oreocnide rubescens,Urticaceae,40,5,0,3,Live
123,1163,26.940903,90.478324,33,19.04,2828.7,918.25,2332.4,0,Warm broad leaved forest (500-1500),Trema micrantha,Umbelliferae,40,0,5,0.5,Live
123,1163,26.940903,90.478324,33,19.04,2828.7,918.25,2332.4,0,Warm broad leaved forest (500-1500),Piptanthus nepalensis,Leguminosae,40,0,10,0.2,Live
123,1163,26.940903,90.478324,33,19.04,2828.7,918.25,2332.4,0,Warm broad leaved forest (500-1500),Capparis bodinieri,Capparaceae,40,3,0,3,Live
123,1163,26.940903,90.478324,33,19.04,2828.7,918.25,2332.4,0,Warm broad leaved forest (500-1500),Rhaphidophora decursiva,Araceae,40,0,30,0.3,Live
124,1079,26.943323,90.480651,40,19.5,2660.11,929.26,2166.97,0,Warm broad leaved forest (500-1500),Piper longum,Piperaceae,40,1,0,5,Live
124,1079,26.943323,90.480651,40,19.5,2660.11,929.26,2166.97,0,Warm broad leaved forest (500-1500),Elatostema acumita,Elaticeae,40,0,5,0.5,Live
124,1079,26.943323,90.480651,40,19.5,2660.11,929.26,2166.97,0,Warm broad leaved forest (500-1500),Chimonobambusa callosa,Gramineae,40,2,0,2,Live
124,1079,26.943323,90.480651,40,19.5,2660.11,929.26,2166.97,0,Warm broad leaved forest (500-1500),Debregeasia wallichia,Urticaceae,40,1,0,0.5,Live
125,1106,26.946501,90.485064,47,19.36,2489.96,926.56,1996.94,0,Warm broad leaved forest (500-1500),Sarcoclamys pulcherrima,Urticaceae,20,3,0,2,Live
125,1106,26.946501,90.485064,47,19.36,2489.96,926.56,1996.94,0,Warm broad leaved forest (500-1500),Strobilanthes exsertia,Acanthaceae,20,0,10,0.8,Live
125,1106,26.946501,90.485064,47,19.36,2489.96,926.56,1996.94,0,Warm broad leaved forest (500-1500),Calamus flagellum,Arecaceae (Palmae),20,2,0,2,Live
125,1106,26.946501,90.485064,47,19.36,2489.96,926.56,1996.94,0,Warm broad leaved forest (500-1500),Citrus spp.,Rutaceae,20,0,5,1.2,Live
126,1120,26.946085,90.490767,27,19.28,2907.44,924.72,2448.31,0,Warm broad leaved forest (500-1500),Trevesia palmata,Araliaceae,50,1,0,1,Live
127,790,26.948374,90.540515,32,21.1,2767.95,966.45,2317.33,90,Warm broad leaved forest (500-1500),Daphne bhoula,Thymelaeaceae,40,1,0,3,Live
127,790,26.948374,90.540515,32,21.1,2767.95,966.45,2317.33,90,Warm broad leaved forest (500-1500),Elsholtzia fruticosa,Labiatae,40,0,40,0.4,Live
127,790,26.948374,90.540515,32,21.1,2767.95,966.45,2317.33,90,Warm broad leaved forest (500-1500),Taberemonta divaricata,Apocyceae,40,7,0,4,Live
127,790,26.948374,90.540515,32,21.1,2767.95,966.45,2317.33,90,Warm broad leaved forest (500-1500),Piper pedicilatum,Piperaceae,40,0,10,0.8,Live
127,790,26.948374,90.540515,32,21.1,2767.95,966.45,2317.33,90,Warm broad leaved forest (500-1500),Boehmeria macrophylla,Urticaceae,40,7,0,3,Live
128,760,26.944756,90.533992,45,21.25,2533.02,969.44,2037.46,315,Warm broad leaved forest (500-1500),Strobilanthes capitata,Acanthaceae,50,0,40,2,Live
128,760,26.944756,90.533992,45,21.25,2533.02,969.44,2037.46,315,Warm broad leaved forest (500-1500),Plectocomia himalaya,Arecaceae(Palmae),50,0,30,0.5,Live
